Run: train_carolinas_highAngle_20m_oneshot_bezier_80ep_k8
epoch	train_loss	ADE	FDE
0	6522.973540	42.6855	147.8062
1	5865.869377	43.1722	150.1744
2	5867.935593	42.9958	149.4955
3	5878.801950	43.1216	149.9167
4	5875.648550	43.2064	150.5118
5	5760.238819	33.4895	118.5918
6	5653.237533	42.8442	148.6354
7	5876.668036	43.1977	150.2176
8	5882.946364	42.7123	148.1317
