Run: train_carolinas_highAngle_30m_oneshot_bezier_80ep_k8
epoch	train_loss	ADE	FDE
0	6513.982267	42.8708	148.6045
1	3773.678502	26.4211	95.2808
2	3085.550233	25.3759	89.3524
3	2913.456722	26.6242	88.8259
4	2832.888147	25.2577	93.2343
5	2903.497339	27.2670	93.4973
6	3388.687523	43.1339	148.9595
7	5855.638076	40.9407	145.6278
