Run: train_ngsim_30m_oneshot_bezier_80ep_k8
epoch	train_loss	ADE	FDE
0	69.147027	2.7112	5.9379
1	22.837942	3.1476	6.4877
2	22.995123	2.6483	5.7882
3	21.753504	2.6363	5.8103
4	21.390662	2.6015	5.7674
5	21.160673	2.6672	5.8740
6	22.639963	3.1026	6.5553
7	58.744062	10.7358	20.6024
8	145.902253	10.3152	19.8751
9	145.977710	10.0869	19.4157
10	143.624611	10.5513	20.3122
11	143.426964	10.5498	20.3042
12	143.109871	10.4215	20.0772
13	143.213748	10.5411	20.2857
14	143.955764	10.5289	20.2657
15	142.282753	10.5192	20.2567
16	69.451920	5.4206	10.3702
17	26.364421	5.8761	11.1880
18	24.530723	6.3613	12.0469
19	22.240455	6.6465	12.5672
20	20.964233	6.4331	12.2050
21	20.407527	5.3740	10.3191
22	20.050912	6.0162	11.4891
23	19.624688	6.8426	12.9417
24	19.180343	6.1154	11.6320
25	17.472125	5.6137	10.7043
26	16.921600	6.0203	11.4584
27	16.491361	6.6652	12.6020
28	16.036736	6.3474	12.0027
29	15.597882	6.3581	12.0042
30	14.728376	5.9262	11.2249
31	14.650084	5.9223	11.2041
32	14.570292	5.9204	11.2001
33	14.486237	5.9207	11.2053
34	14.434053	6.0594	11.4545
35	14.355605	6.0015	11.3650
36	14.298470	6.0319	11.4195
37	14.242610	5.9633	11.2876
38	14.158263	5.8118	11.0166
39	14.124046	6.0616	11.4712
40	14.087989	5.9797	11.3158
41	14.037298	5.9667	11.3038
42	13.992652	5.9411	11.2542
43	13.940767	5.6356	10.7060
44	13.878701	5.8413	11.0782
45	13.790761	5.8721	11.1320
46	13.768891	5.8828	11.1496
47	13.760848	5.8093	11.0135
48	13.751813	5.8411	11.0728
49	13.750077	5.8381	11.0660
50	13.742392	5.8585	11.1035
51	13.742782	5.8758	11.1340
52	13.725986	5.8715	11.1246
53	13.711067	5.8514	11.0878
54	13.710890	5.8580	11.1020
55	13.716831	5.9091	11.1926
56	13.701586	5.8755	11.1324
57	13.682008	5.8246	11.0400
58	13.689874	5.8197	11.0319
59	13.682894	5.8429	11.0732
60	13.678865	5.8955	11.1692
61	13.663791	5.8635	11.1102
62	13.667748	5.8912	11.1594
63	13.650849	5.8432	11.0709
64	13.643519	5.8399	11.0654
65	13.639442	5.8345	11.0580
66	13.625183	5.8547	11.0940
67	13.634487	5.8477	11.0805
68	13.609491	5.8055	11.0041
69	13.619695	5.8113	11.0152
70	13.600173	5.8407	11.0682
71	13.593517	5.8620	11.1071
72	13.590837	5.8407	11.0683
73	13.580007	5.8604	11.1028
74	13.580052	5.8863	11.1517
75	13.570472	5.7852	10.9683
76	13.592043	5.8126	11.0163
77	13.567494	5.8677	11.1180
78	13.557508	5.8827	11.1449
79	13.553536	5.7883	10.9739

Best epoch: 4, ADE: 2.6015, FDE: 5.7674
